"sample","filename","period","periodtime","family","genus","species","maxn","campaignid","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","comment"
"RC1","RC1_L17.avi","1","47.74608","Neosebastidae","Neosebastes","pandus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4628","115.23995","20141209","10:09:00","Geographe.Bay",NA,"34.2","Laura","Yes","Yes",NA
"RC1","RC1_L17.avi","1","7.19720","Pomacentridae","Chromis","klunzingeri",16,"2014-12_Geographe.Bay_stereoBRUVs","-33.4628","115.23995","20141209","10:09:00","Geographe.Bay",NA,"34.2","Laura","Yes","Yes",NA
"RC1","RC1_L17.avi","1","57.33344","Scorpididae","Neatypus","obliquus",20,"2014-12_Geographe.Bay_stereoBRUVs","-33.4628","115.23995","20141209","10:09:00","Geographe.Bay",NA,"34.2","Laura","Yes","Yes",NA
"RC1","RC1_L17.avi","1","28.22155","Sparidae","Chrysophrys","auratus",6,"2014-12_Geographe.Bay_stereoBRUVs","-33.4628","115.23995","20141209","10:09:00","Geographe.Bay",NA,"34.2","Laura","Yes","Yes",NA
"RC1","RC1_L17.avi","1","43.41842","Trygonorrhinidae","Trygonorrhina","dumerilii",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.4628","115.23995","20141209","10:09:00","Geographe.Bay",NA,"34.2","Laura","Yes","Yes",NA
"RC2","RC2_L11.avi","1","24.08186","Aulopidae","Latropiscis","purpurissatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","16.92248","Berycidae","Centroberyx","lineatus",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","13.91058","Chaetodontidae","Chelmonops","curiosus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","1.81793","Cheilodactylidae","Nemadactylus","valenciennesi",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","32.51974","Dasyatidae","Dasyatis","brevicaudata",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","0.62674","Glaucosomatidae","Glaucosoma","hebraicum",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","7.09932","Heterodontidae","Heterodontus","portusjacksoni",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","0.18240","Labridae","Austrolabrus","maculatus",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","4.86042","Labridae","Bodianus","frenchii",2,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
"RC2","RC2_L11.avi","1","51.67556","Labridae","Choerodon","rubescens",1,"2014-12_Geographe.Bay_stereoBRUVs","-33.48635","115.1780333","20141209","10:34:00","Geographe.Bay",NA,"34.3","Lizzy","Yes","Yes",NA
