OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
58	0	P1	58_L25.avi	10270	5.71127	58_L25.avi	118172	65.71683	1
623	0	P1	623_L21.avi	11344	6.30853				0
762	0	Time Seabed	762_L13.avi	2424	1.34801	762_L13.avi	110316	61.34801	1
783	0	P1	783_L17.avi	2945	1.63775	783_L17.avi	110953	61.70226	1
224	0	P1	224_L23.avi	2698	1.50039	224_L23.avi	110655	61.53654	1
463	0	P1	463_L23.avi	2015	1.12057	463_L23.avi	110327	61.35413	1
15	0	Time Seabed	15_L23.avi	1724	0.95874	15_L23.avi	109616	60.95874	1
207	0	P1	207_L11.avi	3655	2.03259	207_L11.avi	111622	62.07430	1
784	0	Time Seabed	784_L23.avi	7040	3.91503	784_L23.avi	114932	63.91503	1
12RC3	0	P1	12RC3_R5.avi	2044	1.13669	12RC3_R5.avi	110049	61.19953	1
37	0	P1	37_L19.avi	3492	1.94194	37_L19.avi	111404	61.95306	1
480	0	Time Seabed	480_L9.avi	12046	6.69892	480_L9.avi	119938	66.69892	1
490	0	P1	490_L19.avi	10268	5.71015	490_L19.avi	118172	65.71683	1
45	0	P1	45_L5.avi	7541	4.19364	45_L5.avi	115513	64.23813	1
655	0	P1	655_L17.avi	2503	1.39195	655_L17.avi	110459	61.42754	1
72	0	P1	72_L25.avi	6492	3.61028	72_L25.avi	114456	63.65032	1
416	0	Time Seabed	416_L5.avi	10086	5.60894	416_L5.avi	117978	65.60894	1
679	0	P1	679_L19.avi	2389	1.32855	679_L19.avi	110458	61.42698	1
807	0	P1	807_L15.avi	5923	3.29385	807_L15.avi	113825	63.29941	1
442	0	P1	442_L19.avi	2260	1.25681	442_L19.avi	110173	61.26849	1
73	0	P1	73_L11.avi	8938	4.97053	73_L11.avi	117038	65.08620	1
23	0	P1	23_L11.avi	2165	1.20398	23_L11.avi	111761	62.15160	1
87	0	P1	87_L25.avi	2712	1.50817	87_L25.avi	110865	61.65332	1
10003	0	P1	10003_L21.avi	5134	2.85508				0
287	0	P1	287_L13.avi	7449	4.14248	287_L13.avi	115360	64.15304	1
499	0	P1	499_L19.avi	3612	2.00868	499_L19.avi	111598	62.06095	1
61	0	P1	61_L23.avi	5533	3.07697	61_L23.avi	113533	63.13703	1
35	0	P1	35_R26.avi	2337	1.29963	35_R26.avi	110252	61.31242	1
506	0	P1	506_L23.avi	4607	2.56201	506_L23.avi	112546	62.58814	1
455	0	P1	455_L13.avi	13044	7.25392	455_L13.avi	120960	67.26727	1
4	0	P1	4_L11.avi	5910	3.28662				0
13RC4	0	P1	13RC4_L13.avi	2715	1.50984	13RC4_L13.avi	110615	61.51429	1
378	0	P1	378_L11.avi	3039	1.69002	378_L11.avi	111068	61.76621	1
71	0	P1	71_L23.avi	4084	2.27116	71_L23.avi	112392	62.50250	1
428	0	P1	428_L15.avi	8980	4.99388	428_L15.avi	116923	65.02224	1
13RC11	0	Time Seabed	13RC11_L19.avi	3435	1.91024	13RC11_L19.avi	111327	61.91024	1
101	0	P1	101_L17.avi	14418	8.01802	101_L17.avi	122326	68.02692	1
682	0	P1	682_L19.avi	7585	4.21811	682_L19.avi	115477	64.21811	1
748	0	P1	748_L23.avi	5690	3.16428	748_L23.avi	113618	63.18430	1
GBR3-1	0	P1	GBR3-1_L19.avi	5543	3.08253	GBR3-1_L19.avi	113486	63.11089	1
407	0	P1	407_L19.avi	4528	2.51807	407_L19.avi	112692	62.66934	1
12RC6	0	Time Seabed	12RC6_L11.avi	3498	1.94528	12RC6_L11.avi	111390	61.94528	1
823	0	P1	823_L23.avi	6635	3.68980	823_L23.avi	114556	63.70593	1
11R3	0	P1	11R3_L9.avi	7007	3.89667	11R3_L9.avi	114937	63.91781	1
458	0	P1	458_L19.avi	10602	5.89590	458_L19.avi	92170	51.25681	1
170	0	P1	170_L21.avi	4874	2.71049	170_L21.avi	112767	62.71104	1
192	0	P1	192_L13.avi	14565	8.09977	192_L13.avi	122548	68.15037	1
79	0	P1	79_L9.avi	2756	1.53264	79_L9.avi	110745	61.58659	1
80	0	P1	80_L25.avi	4195	2.33289				0
175	0	P1	175_L19.avi	5114	2.84396	175_L19.avi	113095	62.89345	1
551	0	P1	551_L25.avi	4618	2.56812	551_L25.avi	112528	62.57813	1
84	0	P1	84_L15.avi	5016	2.78946	84_L15.avi	113008	62.84507	1
154	0	P1	154_L23.avi	6176	3.43455	154_L23.avi	114290	63.55800	1
138	0	P1	138_L17.avi	8924	4.96274	138_L17.avi	116884	65.00056	1
752	0	P1	752_L5.avi	4838	2.69047	752_L5.avi	112730	62.69047	1
51	0	P1	51_R18.avi	2222	1.23568	51_R18.avi	110114	61.23568	1
GBR3-3	0	P1	GBR3-3_L9.avi	3088	1.71727	GBR3-3_L9.avi	110980	61.71727	1
304	0	P1	304_L5.avi	2119	1.17840	304_L5.avi	110073	61.21288	1
746	0	P1	746_L11.avi	6110	3.39784	746_L11.avi	114002	63.39784	1
GBR4-2	0	P1	GBR4-2_L13.avi	2227	1.23846	GBR4-2_L13.avi	110153	61.25737	1
GBR1-2	0	P1	GBR1-2_L21.avi	2746	1.52708	GBR1-2_L21.avi	112445	62.53198	1
400	0	P1	400_L13.avi	8580	4.77144	400_L13.avi	116472	64.77144	1
75	0	P1	75_L21.avi	4020	2.23557	75_L21.avi	111959	62.26171	1
759	0	P1	759_L21.avi	5412	3.00968	759_L21.avi	112128	62.35569	1
49	0	Time Seabed	49_L9.avi	7228	4.01958	49_L9.avi	115120	64.01958	1
28	0	P1	28_R16.avi	8217	4.56957	28_R16.avi	116974	65.05061	1
12RC2	0	P1	12RC2_L19.avi	2686	1.49372	12RC2_L19.avi	110950	61.70059	1
395	0	Time Seabed	395_L9.avi	7375	4.10132	395_L9.avi	115267	64.10132	1
10	0	P1	10_L21.avi	2308	1.28351	10_L21.avi	110292	61.33467	1
782	0	Time Seabed	782_L19.avi	4606	2.56145	782_L19.avi	112498	62.56145	1
439	0	Time Seabed	439_L21.avi	9855	5.48048	439_L21.avi	117747	65.48048	1
81	0	Time Seabed	81_L25.avi	4553	2.53198	81_L25.avi	112445	62.53198	1
13RC15	0	Time Seabed	13RC15_L15.avi	11219	6.23902				0
32	0	Timeseabed	32_L11.avi	3794	2.10989	32_L11.avi	111686	62.10989	1
19	0	P1	19_L19.avi	4095	2.27728	19_L19.avi	112045	62.30953	1
583	0	P1	583_L5.avi	7081	3.93783	583_L5.avi	114973	63.93783	1
10001	0	P1	10001_R14.avi	5330	2.96408	10001_R14.avi	113241	62.97464	1
615	0	P1	615_L17.avi	6570	3.65365	615_L17.avi	114811	63.84774	1
13RC1	0	P1	13RC1_L9.avi	3907	2.17273	13RC1_L9.avi	111899	62.22834	1
82	0	Time seabed	82_L11.avi	6138	3.41341	82_L11.avi	114026	63.41119	1
86	0	P1	86_L15.avi	5043	2.80447	86_L15.avi	113349	63.03470	1
GBR5-1	0	Time Seabed	GBR5-1_L17.avi	2361	1.31298	GBR5-1_L17.avi	110253	61.31298	1
9	0	P1	9_L25.avi	5730	3.18652	9_L25.avi	113681	63.21933	1
44	0	P1	44_L21.avi	7825	4.35157	44_L21.avi	115762	64.37660	1
247	0	P1	247_L15.avi	5555	3.08920	247_L15.avi	114087	63.44511	1
110	0	P1	110_L9.avi	3555	1.97698	110_L9.avi	111521	62.01813	1
