"campaignid","sample","family","genus","species","maxn"
"2014-12_Geographe.Bay_stereoBRUVs","53","Pleuronectidae","Unknown","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","53","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Gerreidae","Parequula","melbournensis",10
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Coris","auricularis",25
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Aracanidae","Anoplocapros","amygdaloides",2
"2014-12_Geographe.Bay_stereoBRUVs","54","Ostraciidae","Aracana","aurita",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Pinguipedidae","Parapercis","haackei",1
"2014-12_Geographe.Bay_stereoBRUVs","54","Pomacentridae","Chromis","klunzingeri",2
"2014-12_Geographe.Bay_stereoBRUVs","54","Sparidae","Chrysophrys","auratus",12
"2014-12_Geographe.Bay_stereoBRUVs","54","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","55","Gerreidae","Parequula","melbournensis",4
"2014-12_Geographe.Bay_stereoBRUVs","55","Labridae","Coris","auricularis",1
"2014-12_Geographe.Bay_stereoBRUVs","55","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","55","Neosebastidae","Neosebastes","pandus",2
"2014-12_Geographe.Bay_stereoBRUVs","554","Carangidae","Pseudocaranx","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","554","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Glaucosomatidae","Glaucosoma","hebraicum",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","554","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","554","Labridae","Ophthalmolepis","lineolatus",4
"2014-12_Geographe.Bay_stereoBRUVs","554","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Pempherididae","Pempheris","klunzingeri",40
"2014-12_Geographe.Bay_stereoBRUVs","554","Terapontidae","Pelates","sexlineatus",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","554","Unknown","Unknown","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","58","Carangidae","Pseudocaranx","spp",14
"2014-12_Geographe.Bay_stereoBRUVs","58","Gerreidae","Parequula","melbournensis",14
"2014-12_Geographe.Bay_stereoBRUVs","58","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","58","Monacanthidae","Chaetodermis","penicilligerus",1
"2014-12_Geographe.Bay_stereoBRUVs","58","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","58","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","58","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","58","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","58","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","58","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Apogonidae","Ostorhinchus","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Carangidae","Pseudocaranx","spp",28
"2014-12_Geographe.Bay_stereoBRUVs","583","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Halichoeres","brownfieldi",2
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Notolabrus","parilus",3
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Ophthalmolepis","lineolatus",3
"2014-12_Geographe.Bay_stereoBRUVs","583","Labridae","Pseudolabrus","biserialis",2
"2014-12_Geographe.Bay_stereoBRUVs","583","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","583","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Muraenidae","Gymnothorax","woodwardi",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Odacidae","Siphonognathus","caninis",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Pempherididae","Pempheris","klunzingeri",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Pomacentridae","Chromis","klunzingeri",5
"2014-12_Geographe.Bay_stereoBRUVs","583","Scorpididae","Neatypus","obliquus",9
"2014-12_Geographe.Bay_stereoBRUVs","583","Serranidae","Hypoplectrodes","nigroruber",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Sphyraenidae","Sphyraena","novaehollandiae",1
"2014-12_Geographe.Bay_stereoBRUVs","583","Terapontidae","Pelsartia","humeralis",3
"2014-12_Geographe.Bay_stereoBRUVs","583","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Carangidae","Seriola","hippos",2
"2014-12_Geographe.Bay_stereoBRUVs","599","Chaetodontidae","Chelmonops","curiosus",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Cheilodactylidae","Dactylophora","nigricans",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","599","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","599","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Labridae","Coris","auricularis",9
"2014-12_Geographe.Bay_stereoBRUVs","599","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Labridae","Ophthalmolepis","lineolatus",9
"2014-12_Geographe.Bay_stereoBRUVs","599","Monacanthidae","Meuschenia","flavolineata",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Pomacentridae","Chromis","klunzingeri",31
"2014-12_Geographe.Bay_stereoBRUVs","599","Sparidae","Chrysophrys","auratus",1
"2014-12_Geographe.Bay_stereoBRUVs","599","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","599","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","6","Carangidae","Pseudocaranx","spp",37
"2014-12_Geographe.Bay_stereoBRUVs","6","Carangidae","Trachurus","novaezelandiae",2
"2014-12_Geographe.Bay_stereoBRUVs","6","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","6","Labridae","Coris","auricularis",10
"2014-12_Geographe.Bay_stereoBRUVs","6","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","6","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","6","Platycephalidae","Platycephalus","spp",5
"2014-12_Geographe.Bay_stereoBRUVs","60","Carangidae","Pseudocaranx","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","60","Gerreidae","Parequula","melbournensis",4
"2014-12_Geographe.Bay_stereoBRUVs","60","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","60","Labridae","Eupetrichthys","angustipes",2
"2014-12_Geographe.Bay_stereoBRUVs","60","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","60","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","60","Labridae","Pictilabrus","laticlavius",1
"2014-12_Geographe.Bay_stereoBRUVs","60","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","60","Monacanthidae","Meuschenia","freycineti",1
"2014-12_Geographe.Bay_stereoBRUVs","60","Monacanthidae","Scobinichthys","granulatus",4
"2014-12_Geographe.Bay_stereoBRUVs","60","Serranidae","Hypoplectrodes","nigroruber",1
"2014-12_Geographe.Bay_stereoBRUVs","60","Sphyraenidae","Sphyraena","novaehollandiae",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Glaucosomatidae","Glaucosoma","hebraicum",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Labridae","Achoerodus","gouldii",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Labridae","Coris","auricularis",4
"2014-12_Geographe.Bay_stereoBRUVs","61","Labridae","Eupetrichthys","angustipes",2
"2014-12_Geographe.Bay_stereoBRUVs","61","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","61","Sparidae","Chrysophrys","auratus",9
"2014-12_Geographe.Bay_stereoBRUVs","62","Gerreidae","Parequula","melbournensis",15
"2014-12_Geographe.Bay_stereoBRUVs","62","Labridae","Coris","auricularis",1
"2014-12_Geographe.Bay_stereoBRUVs","62","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","62","Mullidae","Upeneichthys","sp1",1
"2014-12_Geographe.Bay_stereoBRUVs","62","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","62","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","62","Odacidae","Siphonognathus","caninis",1
"2014-12_Geographe.Bay_stereoBRUVs","62","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","62","Platycephalidae","Platycephalus","spp",3
"2014-12_Geographe.Bay_stereoBRUVs","62","Sillaginidae","Sillago","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","62","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","624","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Labridae","Coris","auricularis",2
"2014-12_Geographe.Bay_stereoBRUVs","624","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Labridae","Ophthalmolepis","lineolatus",6
"2014-12_Geographe.Bay_stereoBRUVs","624","Labridae","Pictilabrus","laticlavius",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Monacanthidae","Scobinichthys","granulatus",3
"2014-12_Geographe.Bay_stereoBRUVs","624","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","624","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","63","Carangidae","Pseudocaranx","spp",1
"2014-12_Geographe.Bay_stereoBRUVs","63","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","63","Gerreidae","Parequula","melbournensis",1
"2014-12_Geographe.Bay_stereoBRUVs","63","Labridae","Coris","auricularis",15
"2014-12_Geographe.Bay_stereoBRUVs","63","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","63","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","63","Pinguipedidae","Parapercis","haackei",2
"2014-12_Geographe.Bay_stereoBRUVs","63","Pinguipedidae","Parapercis","ramsayi",2
"2014-12_Geographe.Bay_stereoBRUVs","63","Sparidae","Chrysophrys","auratus",2
"2014-12_Geographe.Bay_stereoBRUVs","63","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","634","Gerreidae","Parequula","melbournensis",3
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Coris","auricularis",3
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Halichoeres","brownfieldi",2
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","634","Labridae","Pictilabrus","laticlavius",1
"2014-12_Geographe.Bay_stereoBRUVs","634","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","634","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","634","Myliobatidae","Myliobatis","tenuicaudatus",2
"2014-12_Geographe.Bay_stereoBRUVs","634","Pinguipedidae","Parapercis","haackei",2
"2014-12_Geographe.Bay_stereoBRUVs","634","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","634","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","64","Gerreidae","Parequula","melbournensis",5
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Austrolabrus","maculatus",2
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Coris","auricularis",6
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Ophthalmolepis","lineolatus",4
"2014-12_Geographe.Bay_stereoBRUVs","64","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Monacanthidae","Acanthaluteres","vittiger",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","64","Pomacentridae","Chromis","klunzingeri",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","647","Gerreidae","Parequula","melbournensis",11
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Coris","auricularis",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Labridae","Ophthalmolepis","lineolatus",7
"2014-12_Geographe.Bay_stereoBRUVs","647","Monacanthidae","Acanthaluteres","vittiger",8
"2014-12_Geographe.Bay_stereoBRUVs","647","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","647","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","647","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Rhinobatidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","647","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","65","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","65","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","65","Platycephalidae","Platycephalus","spp",6
"2014-12_Geographe.Bay_stereoBRUVs","666","Carangidae","Pseudocaranx","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Coris","auricularis",37
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Labridae","Ophthalmolepis","lineolatus",6
"2014-12_Geographe.Bay_stereoBRUVs","666","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Pomacentridae","Parma","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Rhinobatidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","666","Scorpididae","Neatypus","obliquus",16
"2014-12_Geographe.Bay_stereoBRUVs","666","Sillaginidae","Sillaginodes","punctatus",27
"2014-12_Geographe.Bay_stereoBRUVs","67","Chaetodontidae","Chelmonops","curiosus",2
"2014-12_Geographe.Bay_stereoBRUVs","67","Cheilodactylidae","Cheilodactylus","gibbosus",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Cheilodactylidae","Nemadactylus","valenciennesi",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Glaucosomatidae","Glaucosoma","hebraicum",2
"2014-12_Geographe.Bay_stereoBRUVs","67","Heterodontidae","Heterodontus","portusjacksoni",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Austrolabrus","maculatus",3
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Bodianus","frenchii",2
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Coris","auricularis",4
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Ophthalmolepis","lineolatus",12
"2014-12_Geographe.Bay_stereoBRUVs","67","Labridae","Pseudolabrus","biserialis",5
"2014-12_Geographe.Bay_stereoBRUVs","67","Monacanthidae","Meuschenia","flavolineata",2
"2014-12_Geographe.Bay_stereoBRUVs","67","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Monacanthidae","Meuschenia","hippocrepis",2
"2014-12_Geographe.Bay_stereoBRUVs","67","Mullidae","Parupeneus","chrysopleuron",4
"2014-12_Geographe.Bay_stereoBRUVs","67","Muraenidae","Gymnothorax","prasinus",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Neosebastidae","Neosebastes","pandus",2
"2014-12_Geographe.Bay_stereoBRUVs","67","Pomacentridae","Chromis","klunzingeri",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Serranidae","Caesioperca","rasor",1
"2014-12_Geographe.Bay_stereoBRUVs","67","Serranidae","Epinephelides","armatus",3
"2014-12_Geographe.Bay_stereoBRUVs","67","Sparidae","Chrysophrys","auratus",3
"2014-12_Geographe.Bay_stereoBRUVs","67","Trygonorrhinidae","Trygonorrhina","dumerilii",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Carangidae","Pseudocaranx","spp",2
"2014-12_Geographe.Bay_stereoBRUVs","682","Cheilodactylidae","Dactylophora","nigricans",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Austrolabrus","maculatus",3
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Bodianus","frenchii",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Choerodon","rubescens",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Coris","auricularis",4
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Notolabrus","parilus",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Ophthalmolepis","lineolatus",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Labridae","Pseudolabrus","biserialis",6
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Meuschenia","flavolineata",4
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Meuschenia","galii",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Meuschenia","hippocrepis",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Mullidae","Upeneichthys","vlamingii",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Aracanidae","Anoplocapros","lenticularis",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Pempherididae","Pempheris","klunzingeri",40
"2014-12_Geographe.Bay_stereoBRUVs","682","Pomacentridae","Chromis","klunzingeri",2
"2014-12_Geographe.Bay_stereoBRUVs","682","Pomacentridae","Parma","victoriae",1
"2014-12_Geographe.Bay_stereoBRUVs","682","Scorpididae","Neatypus","obliquus",4
"2014-12_Geographe.Bay_stereoBRUVs","682","Urolophidae","Trygonoptera","ovalis",1
"2014-12_Geographe.Bay_stereoBRUVs","69","Carangidae","Pseudocaranx","spp",72
"2014-12_Geographe.Bay_stereoBRUVs","69","Carangidae","Trachurus","novaezelandiae",29
"2014-12_Geographe.Bay_stereoBRUVs","69","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","69","Neosebastidae","Neosebastes","pandus",1
"2014-12_Geographe.Bay_stereoBRUVs","69","Aracanidae","Anoplocapros","amygdaloides",1
"2014-12_Geographe.Bay_stereoBRUVs","69","Platycephalidae","Platycephalus","spp",4
"2014-12_Geographe.Bay_stereoBRUVs","69","Sillaginidae","Sillago","spp",10
"2014-12_Geographe.Bay_stereoBRUVs","69","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Pseudocaranx","spp",28
"2014-12_Geographe.Bay_stereoBRUVs","694","Carangidae","Seriola","hippos",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Dasyatidae","Bathytoshia","brevicaudata",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Gerreidae","Parequula","melbournensis",7
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Austrolabrus","maculatus",4
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Coris","auricularis",6
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Eupetrichthys","angustipes",3
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Halichoeres","brownfieldi",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Notolabrus","parilus",3
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Ophthalmolepis","lineolatus",5
"2014-12_Geographe.Bay_stereoBRUVs","694","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Monacanthidae","Scobinichthys","granulatus",2
"2014-12_Geographe.Bay_stereoBRUVs","694","Mullidae","Upeneichthys","vlamingii",2
"2014-12_Geographe.Bay_stereoBRUVs","694","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Odacidae","Heteroscarus","acroptilus",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Pomacentridae","Chromis","klunzingeri",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Scorpididae","Neatypus","obliquus",2
"2014-12_Geographe.Bay_stereoBRUVs","694","Sphyraenidae","Sphyraena","novaehollandiae",1
"2014-12_Geographe.Bay_stereoBRUVs","694","Terapontidae","Pelsartia","humeralis",2
"2014-12_Geographe.Bay_stereoBRUVs","694","Trygonorrhinidae","Trygonorrhina","dumerilii",2
"2014-12_Geographe.Bay_stereoBRUVs","698","Gerreidae","Parequula","melbournensis",2
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Austrolabrus","maculatus",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Coris","auricularis",11
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Eupetrichthys","angustipes",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Notolabrus","parilus",2
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Ophthalmolepis","lineolatus",7
"2014-12_Geographe.Bay_stereoBRUVs","698","Labridae","Pseudolabrus","biserialis",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Monacanthidae","Meuschenia","hippocrepis",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Monacanthidae","Scobinichthys","granulatus",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Myliobatidae","Myliobatis","tenuicaudatus",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Odacidae","Heteroscarus","acroptilus",1
"2014-12_Geographe.Bay_stereoBRUVs","698","Pomacentridae","Chromis","klunzingeri",1
