"campaignid","sample","family","genus","species","length","number","range"
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",119.27462,1,2659.60204
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",124.0352,1,3032.82396
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",131.28324,1,2758.64345
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Scorpididae","Neatypus","obliquus",153.51872,1,3205.69011
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",138.74729,1,2869.66168
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",144.08033,1,3583.31993
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",129.22721,1,3230.26005
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Labridae","Ophthalmolepis","lineolatus",150.7754,1,1704.43537
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Monacanthidae","Acanthaluteres","brownii",315.10101,1,3284.77414
"2014-12_Geographe.Bay_stereoBRUVs","GBR3-3","Monacanthidae","Acanthaluteres","brownii",308.69703,1,3798.33102
"2014-12_Geographe.Bay_stereoBRUVs","304","Cheilodactylidae","Nemadactylus","valenciennesi",483.83809,1,1979.09284
"2014-12_Geographe.Bay_stereoBRUVs","304","Mullidae","Upeneichthys","vlamingii",129.81488,1,2261.86699
"2014-12_Geographe.Bay_stereoBRUVs","304","Myliobatidae","Myliobatis","tenuicaudatus",558.58118,1,4081.35058
"2014-12_Geographe.Bay_stereoBRUVs","304","Kyphosidae","Kyphosus","spp",398.1108,1,3791.6171
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",77.43125,1,1649.96038
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",113.40534,1,1416.17604
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",288.49977,1,2869.44127
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",229.1753,1,1111.49802
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",84.79075,1,1730.49088
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",102.23062,1,1630.64448
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Coris","auricularis",128.72648,1,1408.54929
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Notolabrus","parilus",270.64461,1,1979.78823
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",282.27779,1,2018.72053
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",293.81658,1,2112.25055
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",369.2244,1,2956.46788
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",331.29105,1,2945.37667
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",350.01373,1,3453.97095
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",294.8702,1,2310.8567
"2014-12_Geographe.Bay_stereoBRUVs","304","Sparidae","Rhabdosargus","sarba",236.03408,1,1806.2789
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Bodianus","frenchii",340.13037,1,3084.99039
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Ophthalmolepis","lineolatus",134.41117,1,2822.14481
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Ophthalmolepis","lineolatus",234.82443,1,2196.49098
"2014-12_Geographe.Bay_stereoBRUVs","304","Labridae","Ophthalmolepis","lineolatus",145.3614,1,1771.55949
"2014-12_Geographe.Bay_stereoBRUVs","304","Glaucosomatidae","Glaucosoma","hebraicum",280.51114,1,3041.61774
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",124.08338,1,1407.45739
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",139.65433,1,1597.70817
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",144.2703,1,1876.6629
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",143.84218,1,2004.96654
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",154.93431,1,1989.02468
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",127.73483,1,1707.8772
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",140.95455,1,1674.33959
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",146.73266,1,2113.88384
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",118.70564,1,1816.3968
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",127.38196,1,1345.47136
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",145.3159,1,1430.38178
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",152.02618,1,1410.64129
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",140.60988,1,1290.89573
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",136.43164,1,1569.53569
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",145.07793,1,1745.103
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",108.86242,1,1499.45421
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",144.48584,1,1440.46218
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",146.36804,1,1415.69255
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",158.03711,1,1525.93912
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",141.75435,1,1715.96127
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",111.88573,1,1449.34989
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",135.33568,1,2421.58954
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",143.68948,1,1411.815
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",122.25316,1,1469.02093
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",130.45946,1,2417.17014
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",111.50863,1,2080.33537
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",145.87686,1,987.80932
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",164.70443,1,2324.95809
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",157.58292,1,1030.38085
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",144.04882,1,1643.41434
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",118.56986,1,1820.29691
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",143.76177,1,1170.32188
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",127.69481,1,1252.77848
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",146.18569,1,1160.23526
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",157.61071,1,1450.29979
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",142.38652,1,1901.5228
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",137.46375,1,1576.01255
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",118.72045,1,1307.36233
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",137.28484,1,1226.81662
"2014-12_Geographe.Bay_stereoBRUVs","304","Scorpididae","Neatypus","obliquus",119.68577,1,1754.4665
"2014-12_Geographe.Bay_stereoBRUVs","304","Rhinobatidae","Trygonorrhina","dumerilii",912.67849,1,2402.36702
"2014-12_Geographe.Bay_stereoBRUVs","304","Carangidae","Seriola","hippos",504.34468,1,4339.42966
"2014-12_Geographe.Bay_stereoBRUVs","304","Carangidae","Seriola","hippos",679.28083,1,3173.84656
"2014-12_Geographe.Bay_stereoBRUVs","304","Carangidae","Seriola","hippos",709.75491,1,3713.85746
"2014-12_Geographe.Bay_stereoBRUVs","746","Gerreidae","Parequula","melbournensis",77.90357,1,2643.23903
"2014-12_Geographe.Bay_stereoBRUVs","746","Gerreidae","Parequula","melbournensis",94.74141,1,2554.98205
"2014-12_Geographe.Bay_stereoBRUVs","746","Gerreidae","Parequula","melbournensis",75.07494,1,1610.33319
"2014-12_Geographe.Bay_stereoBRUVs","746","Gerreidae","Parequula","melbournensis",83.95487,1,1365.50914
"2014-12_Geographe.Bay_stereoBRUVs","746","Gerreidae","Parequula","melbournensis",89.31869,1,1748.847
"2014-12_Geographe.Bay_stereoBRUVs","746","Gerreidae","Parequula","melbournensis",92.6169,1,1727.71304
"2014-12_Geographe.Bay_stereoBRUVs","746","Mullidae","Upeneichthys","vlamingii",149.49743,1,1781.8125
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Austrolabrus","maculatus",105.6224,1,2073.98835
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Austrolabrus","maculatus",97.96178,1,1830.71334
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Notolabrus","parilus",314.6838,1,1645.21909
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Notolabrus","parilus",237.72849,1,3472.92935
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Monacanthidae","Scobinichthys","granulatus",238.52502,1,1773.91071
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Coris","auricularis",202.23163,1,2120.91485
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Coris","auricularis",121.44051,1,2028.12116
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Coris","auricularis",284.80708,1,1148.29361
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Labridae","Ophthalmolepis","lineolatus",161.57918,1,2376.57055
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Scorpididae","Neatypus","obliquus",122.48388,1,1305.42491
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Scorpididae","Neatypus","obliquus",146.055,1,1597.8993
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Scorpididae","Neatypus","obliquus",115.01664,1,1116.08775
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Carangidae","Pseudocaranx","spp",318.01409,1,2458.77326
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Carangidae","Pseudocaranx","spp",388.44081,1,3177.51843
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Carangidae","Pseudocaranx","spp",315.33623,1,2229.25586
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Carangidae","Pseudocaranx","spp",319.93538,1,2097.55229
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Carangidae","Pseudocaranx","spp",303.66754,1,3220.70574
"2014-12_Geographe.Bay_stereoBRUVs","GBR4-2","Carangidae","Pseudocaranx","spp",318.24428,1,2164.67722
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Monacanthidae","Meuschenia","galii",283.20675,1,4659.83422
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Ophthalmolepis","lineolatus",328.57228,1,2931.00079
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Chaetodontidae","Chaetodon","assarius",118.37035,1,1710.00208
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Carangidae","Pseudocaranx","spp",284.88695,1,2043.28182
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Carangidae","Pseudocaranx","spp",265.64991,1,2821.39977
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Carangidae","Pseudocaranx","spp",323.27827,1,2457.10893
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Carangidae","Pseudocaranx","spp",232.41861,1,2581.71574
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Choerodon","rubescens",288.82697,1,3825.46491
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Rhinobatidae","Trygonorrhina","dumerilii",1035.31566,1,4854.70268
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Ophthalmolepis","lineolatus",138.01961,1,805.13565
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Ophthalmolepis","lineolatus",124.53203,1,752.37394
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Ophthalmolepis","lineolatus",138.13949,1,1184.60938
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Notolabrus","parilus",277.41249,1,1425.68019
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Notolabrus","parilus",230.99821,1,1767.61378
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Serranidae","Othos","dentex",469.3835,1,2578.85146
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Mullidae","Upeneichthys","vlamingii",166.44397,1,2312.63505
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Pempherididae","Pempheris","klunzingeri",145.06569,1,2629.92555
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Pempherididae","Pempheris","klunzingeri",144.35771,1,2715.91941
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Pempherididae","Pempheris","klunzingeri",115.44043,1,2340.3604
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Chaetodontidae","Chelmonops","curiosus",116.08795,1,2438.42505
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Chaetodontidae","Chelmonops","curiosus",67.69678,1,2464.37499
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Coris","auricularis",213.09622,1,1165.99129
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Coris","auricularis",186.06008,1,982.22303
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Coris","auricularis",287.9427,1,1480.62093
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Coris","auricularis",324.85663,1,1581.87221
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Coris","auricularis",335.24773,1,1276.78568
"2014-12_Geographe.Bay_stereoBRUVs","GBR1-2","Labridae","Coris","auricularis",311.394,1,2191.44681
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Ophthalmolepis","lineolatus",196.15611,1,1669.74283
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Ophthalmolepis","lineolatus",255.94909,1,2186.29037
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Ophthalmolepis","lineolatus",289.83436,1,3010.01613
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",79.61495,1,2197.98788
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",71.76293,1,2049.93015
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",63.24144,1,1985.05729
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",78.48356,1,1175.04604
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",67.77283,1,1979.22247
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",69.23379,1,1483.29739
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",78.28816,1,1772.75086
"2014-12_Geographe.Bay_stereoBRUVs","400","Gerreidae","Parequula","melbournensis",64.4235,1,1356.61304
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",99.77395,1,921.79309
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",120.69665,1,881.40334
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",105.95183,1,1149.73794
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",97.26336,1,1233.02848
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",104.41596,1,1430.74573
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",102.83447,1,1473.67004
"2014-12_Geographe.Bay_stereoBRUVs","400","Scorpididae","Neatypus","obliquus",112.24146,1,1228.901
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Notolabrus","parilus",266.96721,1,2912.57086
"2014-12_Geographe.Bay_stereoBRUVs","400","Labridae","Eupetrichthys","angustipes",93.60931,1,1832.06302
"2014-12_Geographe.Bay_stereoBRUVs","75","Terapontidae","Pelates","sexlineatus",199.72434,1,1681.33662
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",83.68633,1,1375.38247
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",80.84804,1,872.20387
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",101.1408,1,999.84866
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",89.34351,1,1628.24647
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",84.58032,1,1461.62646
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",111.4553,1,1726.46064
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",84.09994,1,1106.27795
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",93.67431,1,835.43805
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",83.98342,1,1238.4846
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",96.75204,1,1594.20468
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",93.02129,1,1322.83026
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",89.15392,1,1994.64797
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",89.79532,1,2170.81693
"2014-12_Geographe.Bay_stereoBRUVs","75","Gerreidae","Parequula","melbournensis",77.12726,1,1406.14028
"2014-12_Geographe.Bay_stereoBRUVs","75","Monacanthidae","Scobinichthys","granulatus",122.4806,1,1910.26115
"2014-12_Geographe.Bay_stereoBRUVs","75","Monacanthidae","Acanthaluteres","vittiger",150.67955,1,1803.92663
"2014-12_Geographe.Bay_stereoBRUVs","75","Heterodontidae","Heterodontus","portusjacksoni",498.77125,1,1126.91371
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Ophthalmolepis","lineolatus",206.9487,1,3424.69768
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Ophthalmolepis","lineolatus",200.09734,1,2039.63023
"2014-12_Geographe.Bay_stereoBRUVs","75","Mullidae","Upeneichthys","vlamingii",133.94693,1,4078.01389
"2014-12_Geographe.Bay_stereoBRUVs","75","Mullidae","Upeneichthys","vlamingii",128.08322,1,4106.66917
"2014-12_Geographe.Bay_stereoBRUVs","75","Myliobatidae","Myliobatis","tenuicaudatus",263.15429,1,3600.54555
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Coris","auricularis",245.59878,1,2080.6095
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Coris","auricularis",262.44553,1,1835.43546
"2014-12_Geographe.Bay_stereoBRUVs","75","Labridae","Coris","auricularis",169.00893,1,1720.85125
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",150.88438,1,4187.32928
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",124.39234,1,3756.04138
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",121.46002,1,3876.21778
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",158.67412,1,4542.46557
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",137.69703,1,4245.85528
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",130.96164,1,3583.85906
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",171.19576,1,4619.72814
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",138.25676,1,3956.0036
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",112.64241,1,3521.22413
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",182.8719,1,3912.07019
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",146.61611,1,4302.85215
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",140.4887,1,4206.59401
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",115.58536,1,4315.99513
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",128.46565,1,3951.34765
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",132.26147,1,4152.06683
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",135.2521,1,4595.99419
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",129.39892,1,4274.83355
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",133.2488,1,4553.34811
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",116.56405,1,3512.7806
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",181.95071,1,3072.29184
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",207.65769,1,5127.12292
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",131.49986,1,3831.91663
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",133.96598,1,3276.78257
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",109.84957,1,3376.89453
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",75.81728,1,2454.61926
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",97.43981,1,2957.25316
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",113.24408,1,3184.15932
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",100.46657,1,3972.64767
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",132.19993,1,3253.80025
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",83.41608,1,2951.35095
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",229.15891,1,5206.79151
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",127.027,1,3623.72987
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",132.30806,1,3136.26455
"2014-12_Geographe.Bay_stereoBRUVs","759","Labridae","Coris","auricularis",126.69445,1,3100.41486
"2014-12_Geographe.Bay_stereoBRUVs","759","Mullidae","Upeneichthys","vlamingii",138.74019,1,2496.38343
"2014-12_Geographe.Bay_stereoBRUVs","759","Mullidae","Upeneichthys","vlamingii",166.59482,1,1979.22215
"2014-12_Geographe.Bay_stereoBRUVs","759","Mullidae","Upeneichthys","vlamingii",158.39019,1,1912.18246
"2014-12_Geographe.Bay_stereoBRUVs","759","Mullidae","Upeneichthys","vlamingii",183.93854,1,2431.67237
"2014-12_Geographe.Bay_stereoBRUVs","759","Mullidae","Upeneichthys","vlamingii",193.12252,1,5314.18708
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",85.83162,1,1107.30573
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",78.70973,1,793.90244
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",82.66684,1,848.24679
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",70.77707,1,748.38535
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",72.94671,1,909.42447
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",78.56023,1,900.74943
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",86.40412,1,839.84037
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",96.8704,1,1000.93429
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Pseudocaranx","spp",57.80343,1,905.32179
"2014-12_Geographe.Bay_stereoBRUVs","759","Gerreidae","Parequula","melbournensis",115.14879,1,897.24612
"2014-12_Geographe.Bay_stereoBRUVs","759","Carangidae","Seriola","hippos",1015.71362,1,4689.53375
"2014-12_Geographe.Bay_stereoBRUVs","759","Monacanthidae","Acanthaluteres","vittiger",132.65846,1,3301.01516
"2014-12_Geographe.Bay_stereoBRUVs","759","Monacanthidae","Acanthaluteres","vittiger",160.67415,1,3876.66148
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",92.04,1,2053.65471
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",97.412,1,1463.06188
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",121.97713,1,1283.03676
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",118.32007,1,1600.21194
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",107.54879,1,1679.44651
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",117.12178,1,1618.25562
"2014-12_Geographe.Bay_stereoBRUVs","49","Gerreidae","Parequula","melbournensis",104.17134,1,1535.52659
"2014-12_Geographe.Bay_stereoBRUVs","49","Platycephalidae","Platycephalus","spp",157.31857,1,2385.46215
"2014-12_Geographe.Bay_stereoBRUVs","49","Platycephalidae","Platycephalus","spp",217.61702,1,2067.02321
"2014-12_Geographe.Bay_stereoBRUVs","49","Platycephalidae","Platycephalus","spp",158.66191,1,2022.328
"2014-12_Geographe.Bay_stereoBRUVs","49","Platycephalidae","Platycephalus","spp",249.90495,1,2301.30591
"2014-12_Geographe.Bay_stereoBRUVs","49","Rhinobatidae","Trygonorrhina","dumerilii",607.53434,1,2445.37152
"2014-12_Geographe.Bay_stereoBRUVs","49","Myliobatidae","Myliobatis","tenuicaudatus",483.04167,1,4580.60624
"2014-12_Geographe.Bay_stereoBRUVs","49","Monacanthidae","Meuschenia","freycineti",485.49153,1,1943.46019
